RD_LOG_ID_R,SEGMENT_ID_R,FULL_NAME_R,road_class,RUCODE,LENGTH,setting,LENGTH_R,GMA_JURISD,tomatch,distance,sidewalk_left,sidewalk_right,shoulder_right,shoulder_left,standard_sidewalk,standard_shoulder,score_left,score_right,score,the_score,the_length,w_score
54829,4661,OCEANSIDE PL NE,Local Access,2,627,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,627,0
54795,7168,OLIVE AVE NE,Local Access,2,1104,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1104,0
56353,8052,TRICA AVE NE,Local Access,2,153,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,153,0
51665,5245,NE MARRIC CT,Local Access,2,826,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,826,0
51763,6164,PINERIDGE DR NE,Local Access,2,212,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,212,0
54830,1626,OCEAN VIEW BLVD NE,Minor Arterial,2,343,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,343,0
54350,11516,FERN AVE NE,Local Access,2,753,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,753,0
54830,3578,OCEAN VIEW BLVD NE,Minor Arterial,2,436,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,436,0
54830,6078,OCEAN VIEW BLVD NE,Minor Arterial,2,228,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,228,0
54830,5600,OCEAN VIEW BLVD NE,Minor Arterial,2,442,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,442,0
56100,4000,NW 64TH ST,Local Access,2,662,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,662,0
56383,3402,STANFORD CT NW,Local Access,2,368,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,368,0
54815,7605,NE ROZENE WAY,Local Access,2,506,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,506,0
54825,8483,EAST BLVD NE,Local Access,2,197,Urban,197,Central Kitsap UGA,Central Kitsap UGA,197,NA,NA,2,2,5,NA,1,1,2,2,197,394
54825,2459,EAST BLVD NE,Local Access,2,196,Urban,196,Central Kitsap UGA,Central Kitsap UGA,185,NA,NA,2,2,5,NA,1,1,2,2,185,370
56510,4097,KASTER DR NE,Local Access,2,812,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,812,0
55275,11974,TRACYTON BLVD NW,Minor Arterial,2,341,Urban,341,Central Kitsap UGA,Central Kitsap UGA,0,NA,NA,4,NA,6,NA,0,1,1,1,0,0
55275,11974,TRACYTON BLVD NW,Minor Arterial,2,341,Urban,341,Central Kitsap UGA,Central Kitsap UGA,8,NA,NA,NA,4,6,NA,1,0,1,1,8,8
55170,9118,MAY ST NW,Minor Arterial,2,651,Urban,651,Central Kitsap UGA,Central Kitsap UGA,651,NA,NA,5,3,6,NA,1,1,2,2,651,1302
55590,9099,SANDRA LN NE,Local Access,2,1504,Urban,1504,Central Kitsap UGA,Central Kitsap UGA,1493,NA,NA,4,NA,5,NA,0,1,1,1,1493,1493
55590,9099,SANDRA LN NE,Local Access,2,1504,Urban,1504,Central Kitsap UGA,Central Kitsap UGA,1491,NA,NA,NA,4,5,NA,1,0,1,1,1491,1491
54600,14305,NE RIDDELL RD,Minor Arterial,2,314,Urban,314,Central Kitsap UGA,Central Kitsap UGA,314,NA,NA,3,3,6,NA,1,1,2,2,314,628
54600,742,NE RIDDELL RD,Minor Arterial,2,310,Urban,310,Central Kitsap UGA,Central Kitsap UGA,258,NA,NA,3,3,6,NA,1,1,2,2,258,516
54818,6801,NE OCASTA ST,Local Access,2,432,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,432,0
56255,7224,CORFU BLVD NE,Local Access,2,407,Urban,407,Central Kitsap UGA,Central Kitsap UGA,407,3,NA,NA,NA,5,NA,1,0,1,1,407,407
56895,7892,BRIDGE PL NE,Local Access,2,672,Urban,672,Central Kitsap UGA,Central Kitsap UGA,295,NA,3,NA,NA,5,NA,0,1,1,1,295,295
56895,7892,BRIDGE PL NE,Local Access,2,672,Urban,672,Central Kitsap UGA,Central Kitsap UGA,300,5,NA,NA,NA,5,NA,5,0,5,5,300,1500
56414,7141,SUCIA PL NW,Local Access,2,418,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,418,0
56265,7027,THEBES ST NE,Local Access,2,1093,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1093,0
56450,7712,ORRFELT DR NW,Local Access,2,731,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,731,0
56282,5421,AEGEAN BLVD NE,Major Collector,2,457,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,457,0
56282,3414,AEGEAN BLVD NE,Major Collector,2,327,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,327,0
56282,2773,AEGEAN BLVD NE,Major Collector,2,550,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,550,0
56282,13118,AEGEAN BLVD NE,Major Collector,2,254,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,254,0
56560,8783,NE JOHN CARLSON RD,Major Collector,2,487,Urban,487,Central Kitsap UGA,Central Kitsap UGA,487,NA,NA,5,5,6,NA,1,1,2,2,487,974
56560,8783,NE JOHN CARLSON RD,Major Collector,2,487,Urban,487,Central Kitsap UGA,Central Kitsap UGA,0,NA,NA,5,NA,6,NA,0,1,1,1,0,0
56370,3465,NE REGAL CT,Local Access,2,534,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,534,0
55910,12876,STAMPEDE BLVD NW,Minor Arterial,2,449,Urban,449,Central Kitsap UGA,Central Kitsap UGA,449,NA,NA,4,4,6,NA,1,1,2,2,449,898
56980,5270,NE COTTONWOOD DR,Local Access,2,1078,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1078,0
56325,3684,HELENA DR NE,Local Access,2,435,Urban,435,Central Kitsap UGA,Central Kitsap UGA,435,NA,NA,1,1,5,NA,1,1,2,2,435,870
56500,3691,NE WINTERS RD,Local Access,2,348,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,348,0
54825,10336,EAST BLVD NE,Minor Arterial,2,270,Urban,270,Central Kitsap UGA,Central Kitsap UGA,248,NA,NA,2,2,6,NA,1,1,2,2,248,496
56550,9250,LAZY S LN NE,Local Access,2,258,Urban,258,Central Kitsap UGA,Central Kitsap UGA,258,NA,NA,3,3,5,NA,1,1,2,2,258,516
56425,2086,TIBARDIS RD NW,Local Access,2,176,Urban,176,Central Kitsap UGA,Central Kitsap UGA,176,NA,NA,5,NA,5,NA,0,2,2,2,176,352
56425,7466,TIBARDIS RD NW,Local Access,2,693,Urban,693,Central Kitsap UGA,Central Kitsap UGA,687,NA,NA,5,NA,5,NA,0,2,2,2,687,1374
56425,10861,TIBARDIS RD NW,Local Access,2,325,Urban,325,Central Kitsap UGA,Central Kitsap UGA,325,NA,NA,5,NA,5,NA,0,2,2,2,325,650
56425,8849,TIBARDIS RD NW,Local Access,2,295,Urban,295,Central Kitsap UGA,Central Kitsap UGA,295,NA,NA,5,NA,5,NA,0,2,2,2,295,590
54645,479,MADRONA AVE NE,Local Access,2,348,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,348,0
56425,2021,TIBARDIS RD NW,Local Access,2,236,Urban,236,Central Kitsap UGA,Central Kitsap UGA,236,NA,NA,5,NA,5,NA,0,2,2,2,236,472
55165,14175,KATHERINE ST NW,Local Access,2,169,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,169,0
56409,4732,NE FAIRGROUNDS RD,Minor Arterial,2,957,Urban,957,Central Kitsap UGA,Central Kitsap UGA,636,NA,NA,5,5,6,NA,1,1,2,2,636,1272
56409,4732,NE FAIRGROUNDS RD,Minor Arterial,2,957,Urban,957,Central Kitsap UGA,Central Kitsap UGA,321,NA,NA,15,5,6,NA,1,2,3,3,321,963
56409,13319,NE FAIRGROUNDS RD,Minor Arterial,2,531,Urban,531,Central Kitsap UGA,Central Kitsap UGA,241,NA,NA,15,5,6,NA,1,2,3,3,241,723
56409,13319,NE FAIRGROUNDS RD,Minor Arterial,2,531,Urban,531,Central Kitsap UGA,Central Kitsap UGA,209,NA,NA,5,5,6,NA,1,1,2,2,209,418
56409,13319,NE FAIRGROUNDS RD,Minor Arterial,2,531,Urban,531,Central Kitsap UGA,Central Kitsap UGA,80,NA,NA,15,5,6,NA,1,2,3,3,80,240
56503,13078,OXBOW AVE NE,Local Access,2,343,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,343,0
56140,6400,NE MCWILLIAMS RD,Minor Arterial,2,360,Urban,360,Central Kitsap UGA,Central Kitsap UGA,359,NA,NA,4,4,6,NA,1,1,2,2,359,718
56963,6300,BLUE OAK PKWY NE,Local Access,2,180,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,180,0
56140,7324,NE MCWILLIAMS RD,Minor Arterial,2,1773,Urban,1773,Central Kitsap UGA,Central Kitsap UGA,1773,NA,NA,4,4,6,NA,1,1,2,2,1773,3546
56409,6331,NE FAIRGROUNDS RD,Minor Arterial,2,687,Urban,687,Central Kitsap UGA,Central Kitsap UGA,687,NA,NA,5,5,6,NA,1,1,2,2,687,1374
56409,6331,NE FAIRGROUNDS RD,Minor Arterial,2,687,Urban,687,Central Kitsap UGA,Central Kitsap UGA,0,NA,NA,5,NA,6,NA,0,1,1,1,0,0
56994,7187,NE SILVER PINE DR,Local Access,2,470,Urban,470,Central Kitsap UGA,Central Kitsap UGA,470,3,NA,NA,NA,5,NA,1,0,1,1,470,470
56426,7196,NW FOX RUN,Local Access,2,1283,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1283,0
56401,7074,BRIDLE VALE BLVD NW,Local Access,2,315,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,315,0
56255,6439,CORFU BLVD NE,Local Access,2,703,Urban,703,Central Kitsap UGA,Central Kitsap UGA,703,3,NA,NA,NA,5,NA,1,0,1,1,703,703
56350,6445,NE 72ND ST,Local Access,2,1107,Urban,1107,Central Kitsap UGA,Central Kitsap UGA,0,NA,NA,NA,3,5,NA,1,0,1,1,0,0
56330,3962,CLOVER BLOSSOM LN NE,Local Access,2,190,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,190,0
56330,6981,CLOVER BLOSSOM LN NE,Local Access,2,265,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,265,0
56410,6183,PARKDALE DR NW,Local Access,2,767,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,767,0
54450,4337,VALLEY WOOD PL NE,Local Access,2,230,Urban,230,Central Kitsap UGA,Central Kitsap UGA,220,NA,NA,NA,3,5,NA,1,0,1,1,220,220
54954,9753,CHINOOK CT NE,Local Access,2,134,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,134,0
56560,7968,NE JOHN CARLSON RD,Major Collector,2,409,Urban,409,Central Kitsap UGA,Central Kitsap UGA,409,NA,NA,5,5,6,NA,1,1,2,2,409,818
56399,11614,BRIDLE VALE PL NW,Local Access,2,139,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,139,0
56250,6935,TREEMONT LN NE,Local Access,2,210,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,210,0
57030,13185,NW FAIRWOOD WAY,Local Access,2,284,Urban,284,Central Kitsap UGA,Central Kitsap UGA,284,3,NA,NA,NA,5,NA,1,0,1,1,284,284
57040,82,SADDLE TRL NW,Local Access,2,527,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,527,0
54640,8239,NE ROOSEVELT ST,Local Access,2,287,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,287,0
54640,11587,NE ROOSEVELT ST,Local Access,2,481,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,481,0
54315,10862,SUNRISE TER NE,Local Access,2,975,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,975,0
54818,2457,NE OCASTA ST,Local Access,2,241,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,241,0
54819,2458,TAKOTA PL NE,Local Access,2,475,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,475,0
54819,5966,TAKOTA PL NE,Local Access,2,119,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,119,0
54823,10941,NE SEAHURST CT,Local Access,2,486,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,486,0
54930,1071,NAVAJO TRL NE,Local Access,2,298,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,298,0
56960,8129,NE CONIFER DR,Local Access,2,1248,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1248,0
50915,7919,ILLAHEE RD NE,Minor Arterial,2,173,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,173,0
50915,5048,ILLAHEE RD NE,Minor Arterial,2,1008,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1008,0
56963,10853,BLUE OAK PKWY NE,Local Access,2,173,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,173,0
56993,10785,REDBUD CT NE,Local Access,2,138,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,138,0
54952,6847,NE TYEE CT,Local Access,2,81,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,81,0
56930,13133,TANBARK DR NE,Local Access,2,173,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,173,0
55210,7078,STINGLE ST NW,Local Access,2,653,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,653,0
55165,15684,KATHERINE ST NW,Local Access,2,165,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,165,0
54451,2469,MORNING VIEW AVE NE,Local Access,2,435,Urban,435,Central Kitsap UGA,Central Kitsap UGA,435,NA,NA,4,3,5,NA,1,1,2,2,435,870
55095,4780,NAOMI ST NW,Local Access,2,649,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,649,0
54600,279,NW RIDDELL RD,Local Access,2,197,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,197,0
56190,10765,OLD MILITARY RD NE,Major Collector,2,1047,Urban,1047,Central Kitsap UGA,Central Kitsap UGA,1047,NA,NA,4,4,6,NA,1,1,2,2,1047,2094
56690,13088,GOLDEN ROD PL NE,Local Access,2,203,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,203,0
54451,1861,MORNING VIEW AVE NE,Local Access,2,793,Urban,793,Central Kitsap UGA,Central Kitsap UGA,75,NA,NA,4,3,5,NA,1,1,2,2,75,150
54451,1861,MORNING VIEW AVE NE,Local Access,2,793,Urban,793,Central Kitsap UGA,Central Kitsap UGA,724,NA,NA,NA,3,5,NA,1,0,1,1,724,724
56300,1074,NE TREEMONT CT,Local Access,2,146,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,146,0
54600,4523,NW RIDDELL RD,Local Access,2,266,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,266,0
55110,3755,PAINTER ST NW,Local Access,2,651,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,651,0
55160,11496,NW TRACY AVE,Local Access,2,241,Urban,241,Central Kitsap UGA,Central Kitsap UGA,241,NA,NA,8,8,5,NA,2,2,4,4,241,964
57030,2268,NW FAIRWOOD WAY,Local Access,2,209,Urban,209,Central Kitsap UGA,Central Kitsap UGA,209,3,NA,NA,NA,5,NA,1,0,1,1,209,209
57030,5145,NW FAIRWOOD WAY,Local Access,2,938,Urban,938,Central Kitsap UGA,Central Kitsap UGA,377,3,NA,NA,NA,5,NA,1,0,1,1,377,377
57030,5145,NW FAIRWOOD WAY,Local Access,2,938,Urban,938,Central Kitsap UGA,Central Kitsap UGA,471,3,NA,NA,NA,5,NA,1,0,1,1,471,471
57030,3125,NW FAIRWOOD WAY,Local Access,2,324,Urban,324,Central Kitsap UGA,Central Kitsap UGA,324,3,NA,NA,NA,5,NA,1,0,1,1,324,324
56130,6549,GRAND PINE LOOP NE,Local Access,2,1530,Urban,1530,Central Kitsap UGA,Central Kitsap UGA,1511,NA,3,NA,NA,5,NA,0,1,1,1,1511,1511
56353,6591,TRICA AVE NE,Local Access,2,827,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,827,0
56562,7057,NE COVENTRY PL,Local Access,2,317,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,317,0
56330,4930,CLOVER BLOSSOM LN NE,Local Access,2,201,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,201,0
56330,4826,CLOVER BLOSSOM LN NE,Local Access,2,242,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,242,0
56330,3550,CLOVER BLOSSOM LN NE,Local Access,2,276,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,276,0
56330,5366,CLOVER BLOSSOM LN NE,Local Access,2,227,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,227,0
56330,5625,CLOVER BLOSSOM LN NE,Local Access,2,191,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,191,0
56960,4263,NE CONIFER DR,Local Access,2,313,Urban,313,Central Kitsap UGA,Central Kitsap UGA,293,3,NA,NA,NA,5,NA,1,0,1,1,293,293
56994,10659,NE SILVER PINE DR,Local Access,2,236,Urban,236,Central Kitsap UGA,Central Kitsap UGA,236,3,NA,NA,NA,5,NA,1,0,1,1,236,236
56994,11279,NE SILVER PINE DR,Local Access,2,897,Urban,897,Central Kitsap UGA,Central Kitsap UGA,877,3,NA,NA,NA,5,NA,1,0,1,1,877,877
54951,6500,TYEE WAY NE,Local Access,2,384,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,384,0
54951,6611,TYEE WAY NE,Local Access,2,350,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,350,0
50915,9404,ILLAHEE RD NE,Minor Arterial,2,631,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,631,0
56409,11469,NE FAIRGROUNDS RD,Minor Arterial,2,410,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,410,0
56994,6947,NE SILVER PINE DR,Local Access,2,321,Urban,321,Central Kitsap UGA,Central Kitsap UGA,6,3,NA,NA,NA,5,NA,1,0,1,1,6,6
56409,4270,NE FAIRGROUNDS RD,Minor Arterial,2,1384,Urban,1384,Central Kitsap UGA,Central Kitsap UGA,1226,NA,NA,5,5,6,NA,1,1,2,2,1226,2452
56996,6034,NE REDBUD LN,Local Access,2,664,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,664,0
55160,5855,NW TRACY AVE,Local Access,2,266,Urban,266,Central Kitsap UGA,Central Kitsap UGA,266,NA,NA,8,8,5,NA,2,2,4,4,266,1064
55210,6544,STINGLE ST NW,Local Access,2,650,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,650,0
51730,9828,RIDGEMONT CT NE,Local Access,2,83,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,83,0
51680,7729,NE RIMROCK DR,Local Access,2,861,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,861,0
56190,4442,OLD MILITARY RD NE,Major Collector,2,500,Urban,500,Central Kitsap UGA,Central Kitsap UGA,0,NA,NA,4,NA,6,NA,0,1,1,1,0,0
56190,4442,OLD MILITARY RD NE,Major Collector,2,500,Urban,500,Central Kitsap UGA,Central Kitsap UGA,500,NA,NA,4,4,6,NA,1,1,2,2,500,1000
54647,4921,HARDT AVE NE,Local Access,2,242,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,242,0
56335,10250,CLOVER BLOSSOM LN NE,Local Access,2,343,Urban,343,Central Kitsap UGA,Central Kitsap UGA,343,NA,NA,NA,4,5,NA,1,0,1,1,343,343
56335,6413,CLOVER BLOSSOM LN NE,Local Access,2,290,Urban,290,Central Kitsap UGA,Central Kitsap UGA,290,NA,NA,NA,4,5,NA,1,0,1,1,290,290
56335,6272,CLOVER BLOSSOM LN NE,Local Access,2,341,Urban,341,Central Kitsap UGA,Central Kitsap UGA,341,NA,NA,NA,4,5,NA,1,0,1,1,341,341
56335,1622,CLOVER BLOSSOM LN NE,Local Access,2,463,Urban,463,Central Kitsap UGA,Central Kitsap UGA,463,NA,NA,NA,4,5,NA,1,0,1,1,463,463
56335,1631,CLOVER BLOSSOM LN NE,Local Access,2,673,Urban,673,Central Kitsap UGA,Central Kitsap UGA,0,NA,NA,NA,4,5,NA,1,0,1,1,0,0
54350,5753,FERN AVE NE,Local Access,2,1178,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1178,0
57024,4275,NW SANDY CT,Local Access,2,276,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,276,0
54600,5615,NW RIDDELL RD,Local Access,2,253,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,253,0
56560,12328,NE JOHN CARLSON RD,Major Collector,2,349,Urban,349,Central Kitsap UGA,Central Kitsap UGA,349,NA,NA,5,5,6,NA,1,1,2,2,349,698
56261,2334,ST CHARLES LN NE,Local Access,2,50,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0
54803,6930,NE QUINAULT DR,Local Access,2,254,Urban,254,Central Kitsap UGA,Central Kitsap UGA,254,NA,NA,1,1,5,NA,1,1,2,2,254,508
56428,4702,NW LESTER CT,Local Access,2,148,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,148,0
56434,4633,BRONCO PL NW,Local Access,2,338,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,338,0
56401,4641,BRIDLE VALE BLVD NW,Local Access,2,307,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,307,0
56500,4621,NE WINTERS RD,Local Access,2,774,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,774,0
56970,4502,BUCKTHORN DR NE,Local Access,2,772,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,772,0
56992,6008,NE VALLEY OAK DR,Local Access,2,316,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,316,0
56968,5372,NE HOLLY LEAF LN,Local Access,2,661,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,661,0
56996,618,NE REDBUD LN,Local Access,2,318,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,318,0
56960,261,NE CONIFER DR,Local Access,2,222,Urban,222,Central Kitsap UGA,Central Kitsap UGA,222,3,NA,NA,NA,5,NA,1,0,1,1,222,222
56960,5298,NE CONIFER DR,Local Access,2,172,Urban,172,Central Kitsap UGA,Central Kitsap UGA,170,3,NA,NA,NA,5,NA,1,0,1,1,170,170
56960,3061,NE CONIFER DR,Local Access,2,565,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,565,0
56963,5144,BLUE OAK PKWY NE,Local Access,2,208,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,208,0
56992,8300,NE VALLEY OAK DR,Local Access,2,696,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,696,0
56960,4970,NE CONIFER DR,Local Access,2,1224,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1224,0
56997,2801,VALLEY OAK CT NE,Local Access,2,128,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,128,0
56960,11581,NE CONIFER DR,Local Access,2,325,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,325,0
56960,10379,NE CONIFER DR,Local Access,2,241,Urban,241,Central Kitsap UGA,Central Kitsap UGA,241,3,NA,NA,NA,5,NA,1,0,1,1,241,241
56960,12355,NE CONIFER DR,Local Access,2,483,Urban,483,Central Kitsap UGA,Central Kitsap UGA,483,3,NA,NA,NA,5,NA,1,0,1,1,483,483
56920,6942,NE SWEET BIRCH CT,Local Access,2,95,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,95,0
54600,4794,NW RIDDELL RD,Local Access,2,311,Urban,311,Central Kitsap UGA,Central Kitsap UGA,16,NA,NA,5,5,5,NA,2,2,4,4,16,64
56190,11569,OLD MILITARY RD NE,Major Collector,2,181,Urban,181,Central Kitsap UGA,Central Kitsap UGA,46,NA,NA,4,4,6,NA,1,1,2,2,46,92
54600,10613,NW RIDDELL RD,Minor Arterial,2,241,Urban,241,Central Kitsap UGA,Central Kitsap UGA,77,NA,NA,5,NA,6,NA,0,1,1,1,77,77
54600,10613,NW RIDDELL RD,Minor Arterial,2,241,Urban,241,Central Kitsap UGA,Central Kitsap UGA,241,NA,NA,NA,5,6,NA,1,0,1,1,241,241
55250,13233,HART ST NW,Local Access,2,668,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,668,0
54600,1444,NW RIDDELL RD,Minor Arterial,2,520,Urban,520,Central Kitsap UGA,Central Kitsap UGA,3,NA,NA,NA,5,6,NA,1,0,1,1,3,3
54600,1444,NW RIDDELL RD,Minor Arterial,2,520,Urban,520,Central Kitsap UGA,Central Kitsap UGA,520,NA,NA,NA,5,6,NA,1,0,1,1,520,520
55540,2582,NE VENA ST,Local Access,2,285,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,285,0
