RD_LOG_ID_R,SEGMENT_ID_R,FULL_NAME_R,road_class,RUCODE,LENGTH,setting,LENGTH_R,NAME,tomatch,distance,sidewalk_right,sidewalk_left,shoulder_right,shoulder_left,standard_sidewalk,standard_shoulder,score_left,score_right,score,the_score,the_length,w_score
20509,1245,GLENWOOD RD SW,Minor Collector,1,1357,Rural,1357,2 South,2 South,289,NA,NA,3,3,NA,4,1,1,2,2,289,578
20509,2191,GLENWOOD RD SW,Major Collector,1,1538,Rural,1538,2 South,2 South,1538,NA,NA,3,3,NA,6,1,1,2,2,1538,3076
33758,10388,WOODCHUCK LN SE,Local Access,1,2943,Rural,2943,2 South,2 South,2943,NA,NA,5,5,NA,3,5,5,10,10,2943,29430
21709,9398,BETHEL BURLEY RD SE,Major Collector,1,507,Rural,507,2 South,2 South,507,NA,NA,5,5,NA,6,3,3,6,6,507,3042
21709,7398,BETHEL BURLEY RD SE,Minor Arterial,1,1118,Rural,1118,2 South,2 South,1118,NA,NA,5,5,NA,4,5,5,10,10,1118,11180
33241,1209,SE PARAKEET LN,Local Access,1,450,Rural,450,2 South,2 South,274,NA,NA,2,2,NA,3,1,1,2,2,274,548
33241,1209,SE PARAKEET LN,Local Access,1,450,Rural,450,2 South,2 South,174,NA,NA,2,NA,NA,3,0,1,1,1,174,174
33350,3079,PHILLIPS RD SE,Local Access,1,260,Rural,260,2 South,2 South,9,NA,NA,3,3,NA,3,5,5,10,10,9,90
33350,3079,PHILLIPS RD SE,Local Access,1,260,Rural,260,2 South,2 South,251,NA,NA,5,5,NA,3,5,5,10,10,251,2510
33350,8466,PHILLIPS RD SE,Local Access,1,2322,Rural,2322,2 South,2 South,2322,NA,NA,3,3,NA,3,5,5,10,10,2322,23220
21270,2118,RANCH DR SW,Local Access,1,1329,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1329,0
21709,11292,BETHEL BURLEY RD SE,Major Collector,1,2679,Rural,2679,2 South,2 South,261,NA,NA,5,5,NA,6,3,3,6,6,261,1566
21709,11292,BETHEL BURLEY RD SE,Major Collector,1,2679,Rural,2679,2 South,2 South,2417,NA,NA,5,5,NA,6,3,3,6,6,2417,14502
22200,10783,SW MINTERBROOK RD,Local Access,1,148,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,148,0
22360,10850,SW J H RD,Local Access,1,638,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,638,0
22190,8321,CREEK VIEW DR SW,Local Access,1,284,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,284,0
21320,11966,SW LAKE HELENA RD,Major Collector,1,2242,Rural,2242,2 South,2 South,2242,NA,NA,5,7,NA,6,5,3,8,8,2242,17936
21338,11946,SW DAISY ST,Local Access,1,1020,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1020,0
21709,11173,BETHEL BURLEY RD SE,Minor Arterial,1,670,Rural,670,2 South,2 South,670,NA,NA,5,5,NA,4,5,5,10,10,670,6700
21709,10155,BETHEL BURLEY RD SE,Major Collector,1,799,Rural,799,2 South,2 South,795,NA,NA,5,5,NA,6,3,3,6,6,795,4770
21709,10155,BETHEL BURLEY RD SE,Major Collector,1,799,Rural,799,2 South,2 South,5,NA,NA,5,5,NA,6,3,3,6,6,5,30
21709,9573,BETHEL BURLEY RD SE,Minor Arterial,1,738,Rural,738,2 South,2 South,738,NA,NA,5,5,NA,4,5,5,10,10,738,7380
22200,9529,SW MINTERBROOK RD,Local Access,1,486,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,486,0
33766,5319,SABER LN SE,Local Access,1,697,Rural,697,2 South,2 South,697,NA,NA,3,3,NA,3,5,5,10,10,697,6970
22200,8265,SW MINTERBROOK RD,Local Access,1,1493,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1493,0
22200,9344,SW MINTERBROOK RD,Local Access,1,144,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,144,0
22210,10339,WESTBROOK DR SW,Local Access,1,3470,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3470,0
21709,7266,BETHEL BURLEY RD SE,Minor Arterial,1,326,Rural,326,2 South,2 South,326,NA,NA,5,5,NA,4,5,5,10,10,326,3260
21338,7406,SW DAISY ST,Local Access,1,1250,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1250,0
21709,7285,BETHEL BURLEY RD SE,Minor Arterial,1,926,Rural,926,2 South,2 South,926,NA,NA,5,5,NA,4,5,5,10,10,926,9260
21400,11306,SW RITCHIE DR,Local Access,1,1957,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1957,0
21709,8603,BETHEL BURLEY RD SE,Major Collector,1,496,Rural,496,2 South,2 South,496,NA,NA,5,5,NA,6,3,3,6,6,496,2976
21341,10238,WICKS END LN SW,Local Access,1,1052,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1052,0
21338,8023,SW DAISY ST,Local Access,1,3200,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3200,0
21320,6382,SW LAKE HELENA RD,Major Collector,1,649,Rural,649,2 South,2 South,649,NA,NA,5,7,NA,6,5,3,8,8,649,5192
21320,7150,SW LAKE HELENA RD,Major Collector,1,338,Rural,338,2 South,2 South,332,NA,NA,5,7,NA,6,5,3,8,8,332,2656
21320,7150,SW LAKE HELENA RD,Major Collector,1,338,Rural,338,2 South,2 South,5,NA,NA,5,7,NA,6,5,3,8,8,5,40
22230,6446,EASTBROOK DR SW,Local Access,1,2092,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2092,0
21320,5253,SW LAKE HELENA RD,Major Collector,1,364,Rural,364,2 South,2 South,364,NA,NA,5,7,NA,6,5,3,8,8,364,2912
21709,6968,BETHEL BURLEY RD SE,Major Collector,1,218,Rural,218,2 South,2 South,217,NA,NA,5,5,NA,6,3,3,6,6,217,1302
21709,6968,BETHEL BURLEY RD SE,Major Collector,1,218,Rural,218,2 South,2 South,0,NA,NA,5,5,NA,6,3,3,6,6,0,0
22190,4669,CREEK VIEW DR SW,Local Access,1,594,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,594,0
22190,4328,CREEK VIEW DR SW,Local Access,1,464,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,464,0
21338,3132,SW DAISY ST,Local Access,1,769,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,769,0
21109,682,SIDNEY RD SW,Major Collector,1,335,Rural,335,2 South,2 South,335,NA,NA,6,6,NA,6,5,5,10,10,335,3350
21139,711,CARNEY LAKE RD SW,Major Collector,1,895,Rural,895,2 South,2 South,13,NA,NA,5,5,NA,6,3,3,6,6,13,78
21139,711,CARNEY LAKE RD SW,Major Collector,1,895,Rural,895,2 South,2 South,574,NA,NA,5,5,NA,6,3,3,6,6,574,3444
21139,711,CARNEY LAKE RD SW,Major Collector,1,895,Rural,895,2 South,2 South,309,NA,NA,5,5,NA,6,3,3,6,6,309,1854
21109,606,SIDNEY RD SW,Major Collector,1,572,Rural,572,2 South,2 South,2,NA,NA,6,6,NA,6,5,5,10,10,2,20
21109,606,SIDNEY RD SW,Major Collector,1,572,Rural,572,2 South,2 South,570,NA,NA,6,6,NA,6,5,5,10,10,570,5700
20250,13005,SW PINE RD,Minor Collector,1,1390,Rural,1390,2 South,2 South,1390,NA,NA,5,5,NA,4,5,5,10,10,1390,13900
20610,6210,SW SYLVAN ST,Local Access,1,465,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,465,0
20610,13111,SW SYLVAN ST,Local Access,1,381,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,381,0
21109,7549,SIDNEY RD SW,Major Collector,1,1716,Rural,1716,2 South,2 South,1716,NA,NA,6,6,NA,6,5,5,10,10,1716,17160
33766,8304,SABER LN SE,Local Access,1,789,Rural,789,2 South,2 South,789,NA,NA,3,3,NA,3,5,5,10,10,789,7890
30400,11230,CARRIAGE PL SE,Local Access,1,1037,Rural,1037,2 South,2 South,1037,NA,NA,2,2,NA,3,1,1,2,2,1037,2074
32900,6479,SE HOVGAARD RD,Local Access,1,2551,Rural,2551,2 South,2 South,2545,NA,NA,1,1,NA,3,1,1,2,2,2545,5090
20250,6495,SW PINE RD,Minor Collector,1,2802,Rural,2802,2 South,2 South,2802,NA,NA,5,5,NA,4,5,5,10,10,2802,28020
21109,4761,SIDNEY RD SW,Major Collector,1,1178,Rural,1178,2 South,2 South,1178,NA,NA,6,6,NA,6,5,5,10,10,1178,11780
21109,4684,SIDNEY RD SW,Major Collector,1,244,Rural,244,2 South,2 South,239,NA,NA,6,6,NA,6,5,5,10,10,239,2390
21109,4684,SIDNEY RD SW,Major Collector,1,244,Rural,244,2 South,2 South,8,NA,NA,6,6,NA,6,5,5,10,10,8,80
21109,97,SIDNEY RD SW,Major Collector,1,919,Rural,919,2 South,2 South,919,NA,NA,6,6,NA,6,5,5,10,10,919,9190
21109,1782,SIDNEY RD SW,Major Collector,1,724,Rural,724,2 South,2 South,724,NA,NA,6,6,NA,6,5,5,10,10,724,7240
21109,18378,SIDNEY RD SW,Major Collector,1,1332,Rural,1332,2 South,2 South,1332,NA,NA,6,6,NA,6,5,5,10,10,1332,13320
34710,9208,CLOVER VALLEY RD SE,Local Access,1,1506,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1506,0
30410,10214,SE WALNUT RD,Local Access,1,2018,Rural,2018,2 South,2 South,2010,NA,NA,2,2,NA,3,1,1,2,2,2010,4020
23660,10880,SW WYCOFF RD,Local Access,1,657,Rural,657,2 South,2 South,654,NA,NA,1,1,NA,3,1,1,2,2,654,1308
22990,4568,WILLOW RD SE,Local Access,1,2242,Rural,2242,2 South,2 South,2241,NA,NA,3,NA,NA,3,0,5,5,5,2241,11205
22990,4568,WILLOW RD SE,Local Access,1,2242,Rural,2242,2 South,2 South,2242,NA,NA,NA,3,NA,3,5,0,5,5,2242,11210
30650,3501,PEACOCK HILL RD SE,Minor Collector,1,2322,Rural,2322,2 South,2 South,2322,NA,NA,4,4,NA,4,5,5,10,10,2322,23220
21135,17032,FAIRVIEW LAKE RD SW,Local Access,1,1164,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1164,0
21139,14667,CARNEY LAKE RD SW,Major Collector,1,992,Rural,992,2 South,2 South,992,NA,NA,NA,5,NA,6,3,0,3,3,992,2976
21139,14667,CARNEY LAKE RD SW,Major Collector,1,992,Rural,992,2 South,2 South,991,NA,NA,5,NA,NA,6,0,3,3,3,991,2973
30050,6951,STEVENS RD SE,Minor Collector,1,1008,Rural,1008,2 South,2 South,1008,NA,NA,2,2,NA,4,1,1,2,2,1008,2016
30060,18333,SE NELSON RD,Minor Collector,1,948,Rural,948,2 South,2 South,948,NA,NA,4,4,NA,4,5,5,10,10,948,9480
30060,18286,SE NELSON RD,Minor Collector,1,2530,Rural,2530,2 South,2 South,988,NA,NA,4,4,NA,4,5,5,10,10,988,9880
30060,18286,SE NELSON RD,Minor Collector,1,2530,Rural,2530,2 South,2 South,1540,NA,NA,4,4,NA,4,5,5,10,10,1540,15400
22172,7355,HIGH CT SW,Local Access,1,233,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,233,0
32799,5578,HORIZON LN SE,Local Access,1,508,Rural,508,2 South,2 South,508,NA,NA,2,2,NA,3,1,1,2,2,508,1016
32808,10607,SE EMERALD CT,Local Access,1,168,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,168,0
32805,15575,SUNBURST CT SE,Local Access,1,311,Rural,311,2 South,2 South,306,NA,NA,2,2,NA,3,1,1,2,2,306,612
32799,6129,HORIZON LN SE,Local Access,1,346,Rural,346,2 South,2 South,346,NA,NA,2,2,NA,3,1,1,2,2,346,692
32805,782,SUNBURST CT SE,Local Access,1,476,Rural,476,2 South,2 South,476,NA,NA,2,2,NA,3,1,1,2,2,476,952
32807,15576,SUNBURST CT SE,Local Access,0,81,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,81,0
32806,8355,SE EMERALD PL,Local Access,1,194,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,194,0
21310,9982,WICKS LAKE RD SW,Local Access,1,5163,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5163,0
21135,5119,FAIRVIEW LAKE RD SW,Local Access,1,589,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,589,0
21139,18156,CARNEY LAKE RD SW,Major Collector,1,2675,Rural,2675,2 South,2 South,2675,NA,NA,5,5,NA,6,3,3,6,6,2675,16050
21139,14673,CARNEY LAKE RD SW,Major Collector,1,1872,Rural,1872,2 South,2 South,1872,NA,NA,5,5,NA,6,3,3,6,6,1872,11232
20509,16775,GLENWOOD RD SW,Minor Collector,1,978,Rural,978,2 South,2 South,978,NA,NA,3,3,NA,4,1,1,2,2,978,1956
21109,11239,SIDNEY RD SW,Major Collector,1,1542,Rural,1542,2 South,2 South,1542,NA,NA,6,6,NA,6,5,5,10,10,1542,15420
21109,3038,SIDNEY RD SW,Major Collector,1,1017,Rural,1017,2 South,2 South,1017,NA,NA,6,6,NA,6,5,5,10,10,1017,10170
21709,4417,BETHEL BURLEY RD SE,Major Collector,1,3282,Rural,3282,2 South,2 South,3282,NA,NA,5,NA,NA,6,0,3,3,3,3282,9846
21709,4417,BETHEL BURLEY RD SE,Major Collector,1,3282,Rural,3282,2 South,2 South,3281,NA,NA,NA,5,NA,6,3,0,3,3,3281,9843
30390,11408,BANDIX RD SE,Local Access,1,1694,Rural,1694,2 South,2 South,20,NA,NA,2,2,NA,3,1,1,2,2,20,40
30390,11408,BANDIX RD SE,Local Access,1,1694,Rural,1694,2 South,2 South,1675,NA,NA,4,4,NA,3,5,5,10,10,1675,16750
30770,8984,FAGERUD RD SE,Local Access,1,2167,Rural,2167,2 South,2 South,2167,NA,NA,NA,2,NA,3,1,0,1,1,2167,2167
21109,9958,SIDNEY RD SW,Major Collector,1,932,Rural,932,2 South,2 South,932,NA,NA,6,6,NA,6,5,5,10,10,932,9320
21109,18276,SIDNEY RD SW,Major Collector,1,680,Rural,680,2 South,2 South,680,NA,NA,6,6,NA,6,5,5,10,10,680,6800
23812,11171,SE RIM LN,Local Access,1,1312,Rural,1312,2 South,2 South,31,NA,NA,1,1,NA,3,1,1,2,2,31,62
14970,12844,RIVERS EDGE PL W,Local Access,1,319,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,319,0
29000,10734,DOGWOOD RD SE,Local Access,1,464,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,464,0
100,19169,GLENWOOD RD SW,Local Access,2,0,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
4044,8551,SE HORSTMAN RD,Local Access,1,693,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,693,0
4058,4029,CHERUB PL E,Local Access,1,744,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,744,0
2015,4620,SW SAM NICHOLS ST,Local Access,1,284,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,284,0
2017,12347,HAYWARD AVE SW,Local Access,1,328,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,328,0
2015,6501,SW SAM NICHOLS ST,Local Access,1,345,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,345,0
2017,1735,HAYWARD AVE SW,Local Access,1,212,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,212,0
2019,505,SW CLEVELAND ST,Local Access,1,252,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,252,0
28230,4068,ROOSEVELT AVE SW,Local Access,1,321,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,321,0
2018,7073,SW TAFT BLVD,Local Access,1,889,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,889,0
2018,7220,SW TAFT BLVD,Local Access,1,663,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,663,0
2019,6894,SW CLEVELAND ST,Local Access,1,527,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,527,0
2014,6345,SW ATKINSON ST,Local Access,1,200,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,200,0
4027,8752,SE GLENDALE ST,Local Access,1,1379,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1379,0
3023,5582,HOSKIN HILL LN SE,Local Access,1,1964,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1964,0
32309,18124,BANNER RD SE,Major Collector,1,504,Rural,504,2 South,2 South,504,NA,NA,5,5,NA,6,3,3,6,6,504,3024
4034,8280,ALBRIGHT AVE SE,Local Access,1,5307,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5307,0
44880,11923,SE JOHN ST,Local Access,1,108,Rural,108,2 South,2 South,108,3,3,NA,NA,NA,3,5,5,10,10,108,1080
23812,19286,SE RIM LN,Local Access,1,717,Rural,717,2 South,2 South,717,NA,NA,1,1,NA,3,1,1,2,2,717,1434
14970,19287,RIVERS EDGE PL W,Local Access,1,179,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,179,0
14970,19288,RIVERS EDGE PL W,Local Access,1,159,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,159,0
48189,11411,E RAINTREE LN,Local Access,1,1052,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1052,0
47250,5221,ALASKA AVE E,Major Collector,1,192,Rural,192,2 South,2 South,192,NA,NA,3,3,NA,6,1,1,2,2,192,384
48186,1476,E PATRICIA ST,Local Access,1,938,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,938,0
47250,985,ALASKA AVE E,Major Collector,1,810,Rural,810,2 South,2 South,810,NA,NA,3,3,NA,6,1,1,2,2,810,1620
48160,12433,E HARRISON ST,Local Access,1,1140,Rural,1140,2 South,2 South,1138,NA,NA,2,2,NA,3,1,1,2,2,1138,2276
31210,3461,UZZELL RD SE,Local Access,1,1922,Rural,1922,2 South,2 South,1922,NA,NA,3,3,NA,3,5,5,10,10,1922,19220
31210,14469,UZZELL RD SE,Local Access,1,630,Rural,630,2 South,2 South,615,NA,NA,3,3,NA,3,5,5,10,10,615,6150
49435,468,E MAIN ST,Major Collector,1,78,Rural,78,2 South,2 South,78,5,NA,NA,NA,NA,6,0,5,5,5,78,390
47410,14307,PUGET DR E,Local Access,1,415,Rural,415,2 South,2 South,415,NA,NA,2,2,NA,3,1,1,2,2,415,830
38030,10664,RIDGE CREST WAY SE,Local Access,1,1467,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1467,0
38030,11912,RIDGE CREST WAY SE,Local Access,1,453,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,453,0
41130,15932,HOOVER AVE SE,Local Access,2,1278,Urban,1278,2 South,2 South,1276,NA,3,NA,NA,5,NA,1,0,1,1,1276,1276
43470,1334,SE CASTLEWOOD DR,Local Access,2,504,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,504,0
43470,8734,SE CASTLEWOOD DR,Local Access,2,672,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,672,0
49470,12624,NEVADA AVE E,Local Access,1,268,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,268,0
49470,15014,NEVADA AVE E,Local Access,1,780,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,780,0
49470,13165,NEVADA AVE E,Local Access,1,254,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,254,0
49470,6364,NEVADA AVE E,Local Access,1,259,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,259,0
46855,780,VISTA RAMA DR E,Local Access,2,253,Urban,253,2 South,2 South,253,NA,NA,1,1,5,NA,1,1,2,2,253,506
47530,10135,RAMA DR E,Local Access,2,1103,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1103,0
4061,13142,E JESSICA WAY,Local Access,1,372,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,372,0
42510,11394,BEACH DR E,Minor Arterial,2,639,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,639,0
42510,1300,BEACH DR E,Minor Arterial,2,877,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,877,0
44130,4956,WOODS RD E,Major Collector,1,602,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,602,0
44130,8912,WOODS RD E,Major Collector,1,1670,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1670,0
44130,4952,WOODS RD E,Major Collector,1,868,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,868,0
44130,7030,WOODS RD E,Major Collector,1,1937,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1937,0
44130,4597,WOODS RD E,Major Collector,1,720,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,720,0
40491,14299,SE BASIL CT,Local Access,2,124,Urban,124,2 South,2 South,116,NA,5,NA,NA,5,NA,5,0,5,5,116,580
44130,7972,WOODS RD E,Major Collector,1,462,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,462,0
47250,6589,ALASKA AVE E,Major Collector,1,330,Rural,330,2 South,2 South,330,NA,NA,3,3,NA,6,1,1,2,2,330,660
47250,9165,ALASKA AVE E,Major Collector,1,1330,Rural,1330,2 South,2 South,1330,NA,NA,3,3,NA,6,1,1,2,2,1330,2660
47250,12774,ALASKA AVE E,Major Collector,1,483,Rural,483,2 South,2 South,483,NA,NA,3,3,NA,6,1,1,2,2,483,966
47250,10964,ALASKA AVE E,Major Collector,1,293,Rural,293,2 South,2 South,293,NA,NA,3,3,NA,6,1,1,2,2,293,586
47250,13253,ALASKA AVE E,Major Collector,1,282,Rural,282,2 South,2 South,282,NA,NA,3,3,NA,6,1,1,2,2,282,564
47250,1503,ALASKA AVE E,Major Collector,1,248,Rural,248,2 South,2 South,248,NA,NA,3,3,NA,6,1,1,2,2,248,496
47250,9391,ALASKA AVE E,Local Access,1,263,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,263,0
41730,1066,JEFFERSON AVE SE,Local Access,2,264,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,264,0
41730,11834,JEFFERSON AVE SE,Local Access,2,131,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,131,0
41730,5011,JEFFERSON AVE SE,Local Access,2,112,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,112,0
41300,8343,SE BECK ST,Local Access,2,368,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,368,0
41650,10221,GLENN CT SE,Local Access,2,292,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,292,0
42510,4355,BEACH DR E,Minor Arterial,2,982,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,982,0
41735,10628,HARDING AVE SE,Local Access,2,254,Urban,254,2 South,2 South,178,NA,5,NA,NA,5,NA,5,0,5,5,178,890
33757,11913,SE LILLA LUND LN,Local Access,1,1296,Rural,1296,2 South,2 South,640,NA,NA,5,5,NA,3,5,5,10,10,640,6400
33757,11913,SE LILLA LUND LN,Local Access,1,1296,Rural,1296,2 South,2 South,655,NA,NA,5,5,NA,3,5,5,10,10,655,6550
40491,14283,SE BASIL CT,Local Access,2,169,Urban,169,2 South,2 South,78,NA,5,NA,NA,5,NA,5,0,5,5,78,390
47250,10531,ALASKA AVE E,Local Access,1,260,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,260,0
47380,2638,SE MONTE BELLA PL,Local Access,1,1100,Rural,1100,2 South,2 South,1093,NA,NA,2,2,NA,3,1,1,2,2,1093,2186
47340,11535,SE BLAKE VIEW DR,Local Access,1,912,Rural,912,2 South,2 South,895,NA,NA,2,2,NA,3,1,1,2,2,895,1790
49430,12223,COLCHESTER DR E,Minor Arterial,1,623,Rural,623,2 South,2 South,623,NA,NA,6,4,NA,4,5,5,10,10,623,6230
49430,12733,COLCHESTER DR E,Minor Arterial,1,1239,Rural,1239,2 South,2 South,1239,NA,NA,6,4,NA,4,5,5,10,10,1239,12390
41730,4912,JEFFERSON AVE SE,Local Access,2,381,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,381,0
41810,2793,GILLETTE DR SE,Local Access,2,315,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,315,0
25009,4312,SW LAKE FLORA RD,Minor Arterial,1,5658,Rural,5658,2 South,2 South,5658,NA,NA,8,8,NA,4,5,5,10,10,5658,56580
41735,15433,HARDING AVE SE,Local Access,2,575,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,575,0
49430,8710,COLCHESTER DR E,Minor Arterial,1,62,Rural,62,2 South,2 South,62,NA,NA,6,4,NA,4,5,5,10,10,62,620
49430,10207,COLCHESTER DR E,Minor Arterial,1,628,Rural,628,2 South,2 South,246,NA,NA,6,4,NA,4,5,5,10,10,246,2460
49430,10207,COLCHESTER DR E,Minor Arterial,1,628,Rural,628,2 South,2 South,382,NA,NA,NA,4,NA,4,5,0,5,5,382,1910
46140,3166,MAPLE AVE E,Local Access,2,351,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,351,0
30390,18465,BANDIX RD SE,Local Access,1,1064,Rural,1064,2 South,2 South,753,NA,NA,2,2,NA,3,1,1,2,2,753,1506
46630,14249,HENRY HANSON RD E,Local Access,2,755,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,755,0
46760,13101,SE HARRIET ST,Local Access,2,260,Urban,260,2 South,2 South,260,NA,NA,1,1,5,NA,1,1,2,2,260,520
43460,12069,SE CONIFER PARK DR,Local Access,2,582,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,582,0
